TradingDay,idx_000905_SH__index_code,idx_000905_SH__prev_close,idx_000905_SH__open_price,idx_000905_SH__high_price,idx_000905_SH__low_price,idx_000905_SH__close_price,idx_000905_SH__turnover_volume,idx_000905_SH__turnover_value,idx_000905_SH__negotiable_mv,idx_000905_SH__change_pct,idx_000905_SH__index_return,idx_000905_SH__net_buy_value,idx_000905_SH__buy_value_xl,idx_000905_SH__sell_value_xl,idx_000905_SH__buy_value_l,idx_000905_SH__sell_value_l,idx_000905_SH__buy_value_m,idx_000905_SH__sell_value_m,idx_000905_SH__buy_value_s,idx_000905_SH__sell_value_s,idx_000905_SH__free_float_mktval,idx_000922_SH__index_code,idx_000922_SH__prev_close,idx_000922_SH__open_price,idx_000922_SH__high_price,idx_000922_SH__low_price,idx_000922_SH__close_price,idx_000922_SH__turnover_volume,idx_000922_SH__turnover_value,idx_000922_SH__negotiable_mv,idx_000922_SH__change_pct,idx_000922_SH__index_return,idx_000922_SH__net_buy_value,idx_000922_SH__buy_value_xl,idx_000922_SH__sell_value_xl,idx_000922_SH__buy_value_l,idx_000922_SH__sell_value_l,idx_000922_SH__buy_value_m,idx_000922_SH__sell_value_m,idx_000922_SH__buy_value_s,idx_000922_SH__sell_value_s,idx_000922_SH__free_float_mktval,idx_000985__index_code,idx_000985__prev_close,idx_000985__open_price,idx_000985__high_price,idx_000985__low_price,idx_000985__close_price,idx_000985__turnover_volume,idx_000985__turnover_value,idx_000985__negotiable_mv,idx_000985__change_pct,idx_000985__index_return,idx_000985__net_buy_value,idx_000985__buy_value_xl,idx_000985__sell_value_xl,idx_000985__buy_value_l,idx_000985__sell_value_l,idx_000985__buy_value_m,idx_000985__sell_value_m,idx_000985__buy_value_s,idx_000985__sell_value_s,idx_000985__free_float_mktval,fund_512510__fund_code,fund_512510__prev_close,fund_512510__open_price,fund_512510__high_price,fund_512510__low_price,fund_512510__close_price,fund_512510__avg_price,fund_512510__change_of_price,fund_512510__change_pct,fund_512510__turnover_rate,fund_512510__turnover_volume,fund_512510__turnover_value,fund_512510__vibration_range,fund_512510__discount,fund_512510__discount_ratio,fund_512510__fund_return,fund_515180__fund_code,fund_515180__prev_close,fund_515180__open_price,fund_515180__high_price,fund_515180__low_price,fund_515180__close_price,fund_515180__avg_price,fund_515180__change_of_price,fund_515180__change_pct,fund_515180__turnover_rate,fund_515180__turnover_volume,fund_515180__turnover_value,fund_515180__vibration_range,fund_515180__discount,fund_515180__discount_ratio,fund_515180__fund_return
2021/11/2,000905.SH,7060.756,7061.0022,7093.6115,6921.8496,6985.0998,19611472800,2.30634E+11,6318941120000.0,-1.07150282,-0.010715028,-868077857.8,46042894616,46112406660,34228527408,36543807134,28345089773,27996356164,6266248148,5098267845,5698814034404.43,000922.SH,4990.2494,4988.1578,4996.7515,4835.2662,4888.5758,4853877168,49863714514,1.19952E+11,-2.03744526,-0.020374453,-4347285076,9616809658,13591272187,6836914603,7404662589,5263965682,5172826380,1040524785,936738647.5,2902887737279.52,985,5752.862,5752.9412,5779.9396,5646.3537,5694.3365,78401455782,1151919757274.0,38512874170000.0,-1.01732842,-0.010173284,-21412601194,2.49355E+11,251530607210.95,156262663732.11,167577150047.83,127788475884.82,136264454611.43,31847276397,31293967831,34498644571153.0,512510,1.785,1.79,1.792,1.749,1.764,1.7709,-0.021,-1.1765,2.5561,762.83,13509180,2.409,0.0023,0.130216,-0.011765,515180,1.228,1.227,1.229,1.19,1.205,1.2088,-0.023,-1.873,1.9676,2441.08,29507654,3.1759,-0.0024,-0.199568,-0.01873
2021/11/3,000905.SH,6985.0998,6975.0635,7034.0916,6962.8685,7017.8541,15081464800,1.83531E+11,6348571680000.0,0.46891671,0.004689167,8937662399,39870995596,33981581019,27213440409,26616387922,23260939397,21932944012,5888771000,4765571051,5726632375115.94,000922.SH,4888.5758,4892.4354,4954.409,4886.013,4952.7069,3061416805,32981377502,1.21526E+11,1.31185651,0.013118565,1122214610,6959912798,5769540255,5061873587,5262719142,4083243596,3975920958,946766084.1,921401099.9,2923351976465.05,985,5694.3365,5688.368,5713.2262,5654.8983,5688.0806,60663210469,9.13195E+11,38470882960000.0,-0.10986179,-0.001098618,9796129445,197832852508.36,187604785050.94,125953377786.74,1.26667E+11,108816364365.79,109385730146.53,28892724757,28041295607,34468708905607.47,512510,1.764,1.757,1.78,1.757,1.773,1.7686,0.009,0.5102,2.7479,831.06,14697728,1.3039,0.0018,0.10142,0.005102,515180,1.205,1.205,1.219,1.203,1.217,1.2112,0.012,0.9959,1.3487,1680.027,20348640,1.3278,0.0012,0.098506,0.009959
2021/11/4,000905.SH,7017.8541,7031.9467,7073.8522,7018.6086,7073.8522,15265204900,1.88533E+11,6398623990000.0,0.79793765,0.007979377,6725085353,37604934578,30843788524,28133783515,27762339692,25628222374,25793814768,6262282909,6504195039,5775653621854.34,000922.SH,4952.7069,4953.8643,4956.6787,4922.3706,4954.035,2994243533,33434959651,1.21558E+11,0.02681564,0.000268156,-306807887.3,5534614122,5667886770,5034391662,5170493053,4804471607,4793472777,1190598498,1239031178,2925507037497.83,985,5688.0806,5707.6635,5749.8335,5703.109,5749.6737,63585255395,9.8302E+11,38886856100000.0,1.08284506,0.010828451,52146844647,211254468656.57,168575565843.09,142221487322.02,135887563306.69,129105096485.02,126555276092.08,35002464422,34418266996,34850773779677.16,512510,1.773,1.77,1.789,1.77,1.787,1.783,0.014,0.7896,1.323,400.1097,7133851,1.0716,0.0019,0.106211,0.007896,515180,1.217,1.218,1.221,1.211,1.221,1.2149,0.004,0.3287,1.2809,1595.5562,19384522,0.8217,-0.0023,-0.188726,0.003287
2021/11/5,000905.SH,7073.8522,7071.0831,7073.8516,6991.1519,6991.9077,17724139200,2.073E+11,6325156540000.0,-1.15841408,-0.011584141,-1946546946,38964722511,39202054483,30069278875,31681409383,26500255929,26923526552,6321679384,5995493228,5713177470775.82,000922.SH,4954.035,4946.63,4954.0753,4881.9195,4881.9479,3273332693,36281689619,1.1979E+11,-1.45511891,-0.014551189,395998416.7,7296205878,6538825722,4741082220,5203340756,4867748585,4838760014,1258301382,1186413158,2904953689722.04,985,5749.6737,5740.5223,5762.2493,5702.4807,5702.4807,72680177725,1047970505868.0,38568555350000.0,-0.8207944,-0.008207944,-8409118619,209844205494.29,2.05645E+11,143663450490.19,151047088626.58,128483192287.32,134086887835.19,34216328947,33837237639,34574184651306.25,512510,1.787,1.793,1.793,1.763,1.767,1.7766,-0.02,-1.1192,1.7141,518.4,9209777,1.6788,0.0018,0.101764,-0.011192,515180,1.221,1.221,1.221,1.202,1.207,1.2097,-0.014,-1.1466,1.7556,2188.6527,26476040,1.5561,-0.0063,-0.524694,-0.011466
2021/11/8,000905.SH,6991.9077,6986.4961,7034.141,6984.8099,7026.9715,14636085700,1.7681E+11,6356199970000.0,0.50149117,0.005014912,7238597195,33901617165,29655582191,26787934315,25660049603,24553096467,23472554404,6781829035,5997693586,5744781825691.33,000922.SH,4881.9479,4890.5958,4928.7376,4872.4337,4912.0163,2992848462,35150384983,1.20527E+11,0.61590989,0.006159099,-349642142,7207461748,6987341993,4637169628,4979922397,4351296058,4560628224,1204443994,1222120956,2909496858741.93,985,5702.4807,5699.2617,5733.9208,5688.0819,5724.7185,63430567350,9.46397E+11,38723817030000.0,0.38996712,0.003899671,29304082414,201644796125.33,174189186670.64,132287215929.79,130740973140.06,1.19844E+11,120367805956.01,34073919455,33248330927,34733437492072.67,512510,1.767,1.768,1.78,1.764,1.775,1.7675,0.008,0.4527,4.0521,1201.1689,21230377,0.9055,0.0024,0.135029,0.004527,515180,1.207,1.206,1.212,1.199,1.208,1.2068,0.001,0.0829,1.4278,1797.03,21687402,1.0771,-0.0001,-0.008279,0.000829
2021/11/9,000905.SH,7026.9715,7037.5733,7087.0231,7028.3131,7081.7539,14169684700,1.7562E+11,6405388970000.0,0.77960185,0.007796019,4862680485,32801545734,28385351075,26177512955,25409421602,24620701080,24763932811,6641792834,6820166630,5792159458538.25,000922.SH,4912.0163,4926.0284,4941.8162,4906.4751,4937.5171,2691105244,31691893858,1.21153E+11,0.51915137,0.005191514,-704898953.7,5402335322,5460108564,4412384806,4880353940,4428938994,4667436581,1249838337,1190497329,2903666549881.73,985,5724.7185,5737.9723,5759.4677,5717.2607,5755.4128,61141535965,9.15049E+11,38937813690000.0,0.53617134,0.005361713,26236246462,171575688853.54,152349333392.14,132095846700.27,127299501409.11,128983934649.18,127703906855.77,37987329299,37053811382,34933526769499.09,512510,1.775,1.782,1.791,1.776,1.79,1.784,0.015,0.8451,0.9894,293.29,5232438,0.8451,0.0014,0.078151,0.008451,515180,1.208,1.21,1.215,1.207,1.213,1.2107,0.005,0.4139,1.1127,1402.65,16981503,0.6623,0.0011,0.090602,0.004139
2021/11/10,000905.SH,7081.7539,7061.6357,7072.1479,6965.8634,7062.3313,16213835400,1.87122E+11,6387821350000.0,-0.27426257,-0.002742626,-4550325224,31399499398,33598703773,27051579145,27911961294,26025198422,27102150029,6809347272,7223134365,5779254665177.63,000922.SH,4937.5171,4932.3022,4934.8812,4849.2307,4932.4344,3610912599,38913227442,1.21028E+11,-0.1029404,-0.001029404,-561777410.5,7541628717,7858545942,5544203612,5771520864,4813693427,4886134815,1276199269,1221300815,2897612434658.89,985,5755.4128,5738.2327,5740.0103,5655.2689,5736.3645,66201944187,9.79026E+11,38809579210000.0,-0.33096323,-0.003309632,-9118361320,176137456833.44,184182026856.93,137847730028.13,138071162135.69,132310456810.97,134062793871.27,38658353498,37756375627,34831933023427.04,512510,1.79,1.79,1.79,1.762,1.786,1.7766,-0.004,-0.2235,1.4493,429.607,7632557,1.5642,0.0015,0.083916,-0.002235,515180,1.213,1.213,1.214,1.195,1.213,1.198,0,0,5.0286,6585.6854,78894908,1.5664,-0.0001,-0.008245,0
2021/11/11,000905.SH,7062.3313,7048.8625,7121.9221,7033.0881,7119.8589,16540069300,1.86638E+11,6441246080000.0,0.81456955,0.008145696,3205998470,34253050207,29933162899,28237083648,28209612017,26014815684,26467191681,6416935167,7105919639,5825847685940.77,000922.SH,4932.4344,4930.7623,5007.8901,4925.4461,5005.169,4748265684,51649796415,1.22813E+11,1.4746187,0.014746187,7594161073,17060728027,10038171206,6378983254,5940868097,4992023041,4837508092,1190244430,1211270285,2977592840391.12,985,5736.3645,5728.6107,5808.876,5721.879,5806.4874,70407020178,1015476738966.0,39285395270000.0,1.22242755,0.012224276,45281732100,215551325280.38,174073542893.25,1.44886E+11,140633969864.72,132866599581.51,133279919773.71,37075424678,37110071389,35247700936867.66,512510,1.786,1.785,1.801,1.78,1.8,1.7903,0.014,0.7839,2.1897,649.08,11620508,1.1758,0.0029,0.160852,0.007839,515180,1.213,1.213,1.232,1.209,1.232,1.2237,0.019,1.5664,1.5463,2025.1501,24782170,1.8961,-0.0015,-0.121902,0.015664
2021/11/12,000905.SH,7119.8589,7118.9925,7165.1056,7112.5819,7156.6127,16851342300,1.9525E+11,6474496790000.0,0.51621529,0.005162153,5611802774,37793570703,31975332142,28708032409,29404119014,27006118261,27002799396,6923167850,6436835896,5859598149171.89,000922.SH,5005.169,4990.5437,4993.8706,4951.4084,4970.9613,3505322884,37246971061,1.21974E+11,-0.68344745,-0.006834475,-2391810962,6530212787,8842731757,5055292656,5345819143,4563709746,4493866068,1278364869,1136974053,2952742771121.61,985,5806.4874,5808.7724,5826.638,5799.5092,5821.3364,68191720764,9.82575E+11,39386035620000.0,0.2557312,0.002557312,31996344933,182646652428.27,159834864025.02,144212371233.73,139304873990.64,140713609197.04,138254412500.14,39713133445,37895270856,35355540488620.75,512510,1.8,1.801,1.813,1.8,1.81,1.8072,0.01,0.5556,1.3398,397.1493,7177410,0.7222,0.0035,0.192997,0.005556,515180,1.232,1.232,1.232,1.218,1.224,1.2229,-0.008,-0.6494,1.248,1640.64,20064029,1.1364,-0.0015,-0.122699,-0.006494
2021/11/15,000905.SH,7156.6127,7166.0372,7176.7701,7083.7783,7098.2129,16114820200,2.0194E+11,6421663230000.0,-0.81602572,-0.008160257,-6696385045,37398128219,41412559433,28546256559,30329561325,25455981590,26213033991,6221320362,6362917026,5812420684038.8,000922.SH,4970.9613,4963.6012,4982.2799,4940.9887,4979,2948177851,31650352837,1.22171E+11,0.16171319,0.001617132,722905092.3,5718712991,5371264127,4747596572,4672821444,4437017379,4263765981,1283302032,1155872330,2961343283496.03,985,5821.3364,5829.4475,5838.1438,5784.666,5806.094,70011116316,1038349527364.0,39283011080000.0,-0.26183678,-0.002618368,781025822.2,195665192104.97,199155070314.06,148808949168.43,149636627183.52,137772630718.97,135003520073.34,37318505086,34989033685,35271887559884.24,512510,1.81,1.811,1.818,1.793,1.796,1.8029,-0.014,-0.7735,1.668,497.79,8974582,1.3812,0.003,0.166759,-0.007735,515180,1.224,1.22,1.225,1.215,1.223,1.2209,-0.001,-0.0817,1.2384,1629.2546,19891290,0.817,0.0015,0.122499,-0.000817
2021/11/16,000905.SH,7098.2129,7083.9214,7121.7443,7040.5069,7045.9387,16237031600,1.92032E+11,6374371430000.0,-0.7364417,-0.007364417,-2074909352,33431894595,34135549890,28566335742,29924900142,26456094782,26858396369,6524335413,6134723484,5765785148768.36,000922.SH,4979,4982.0399,5001.9339,4947.075,4951.6303,2856524790,28546515793,1.21499E+11,-0.54970275,-0.005497028,-1285576152,3937029134,4830538880,4023867846,4442018895,4415272344,4450230477,1254300504,1193257727,2939718254984.77,985,5806.094,5800.6406,5829.7769,5775.0685,5781.8573,69083358093,1001012757332.0,39123918070000.0,-0.41743554,-0.004174355,-4268684198,185977327788.93,1.75144E+11,143273940076.58,1.5021E+11,133096566895.85,141018078449.62,36024202281,36268476578,35120532263684.07,512510,1.796,1.807,1.807,1.784,1.787,1.7949,-0.009,-0.5011,1.891,564.3302,10129322,1.2806,-0.0005,-0.027988,-0.005011,515180,1.223,1.223,1.23,1.215,1.216,1.2217,-0.007,-0.5724,2.0951,2760.557,33724686,1.2265,0.0019,0.156006,-0.005724
2021/11/17,000905.SH,7045.9387,7043.633,7106.0537,7033.9529,7104.5344,14034710700,1.68875E+11,6427382220000.0,0.83162376,0.008316238,5668960070,29671680168,24435238232,25082724960,24681234365,23125581777,22983811120,5624279663,5735022782,5814435497783.77,000922.SH,4951.6303,4961.9284,4994.587,4958.2214,4992.9592,2504959248,25457741736,1.22513E+11,0.83465238,0.008346524,429349205.4,4186943064,3632257044,3387186092,3524030078,3681730291,3679267537,1053734707,1044690289,2936210414582.01,985,5781.8573,5785.2681,5825.7966,5778.8513,5825.6561,64079675073,9.29436E+11,39420289800000.0,0.75752129,0.007575213,50040160089,180214495064.99,142955518537.78,132224296443.23,125184188810.48,126736827651.02,122479337331.31,34390554157,32906968548,35401984448255.69,512510,1.787,1.783,1.801,1.783,1.798,1.794,0.011,0.6156,1.9455,580.5858,10415723,1.0073,0.0032,0.177659,0.006156,515180,1.216,1.217,1.226,1.217,1.226,1.2218,0.01,0.8224,2.0247,2649.59,32371445,0.7401,0.0019,0.154736,0.008224
2021/11/18,000905.SH,7104.5344,7108.7797,7130.2877,7066.4894,7084.6827,16271486000,1.85153E+11,6409422590000.0,-0.27942296,-0.00279423,-871495534.7,35697668864,33718652080,25797173860,26788765513,19835143287,21240711311,4051783252,4505135893,5798425551411.49,000922.SH,4992.9592,5002.2203,5018.2627,4986.498,4989.2881,2709127336,29749368720,1.22423E+11,-0.07352554,-0.000735255,-978904803.6,5081618493,5411649746,3590975317,3865566842,3068504415,3364852934,743622636.9,821556143.5,2919457082019.35,985,5825.6561,5817.1535,5820.8964,5777.5144,5787.9008,70717859265,1000658944976.0,39164880680000.0,-0.64808666,-0.006480867,-13160700841,195893311072.73,191263104037.37,130914520356.38,137878686508.12,108183794700.66,1.17203E+11,25905458958,27712969185,35177074856934.3,512510,1.798,1.799,1.807,1.792,1.797,1.7988,-0.001,-0.0556,1.1223,334.93,6024797,0.8343,-0.0003,-0.016697,-0.000556,515180,1.226,1.226,1.233,1.224,1.227,1.2295,0.001,0.0816,1.4983,1959.28,24089515,0.7341,0.0001,0.008149,0.000816
2021/11/19,000905.SH,7084.6827,7083.0066,7174.2512,7073.717,7169.8759,17818585400,1.93601E+11,6487948020000.0,1.20249845,0.012024985,19292328413,43112811821,31113285927,29840754441,27319175344,26631164278,23542355030,6862102873,5179688699,5869752949389.66,000922.SH,4989.2881,4985.6749,5063.4508,4969.205,5059.4292,3574516815,36151127595,1.24144E+11,1.40583383,0.0140583382999999,4705513276,9790024051,6042919030,5085171226,4612482336,4332211826,4046314431,1220913340,1021091371,2967450760145.06,985,5787.9008,5783.127,5855.3312,5778.9957,5853.5697,70641898755,1001310557461.0,39610915430000.0,1.13458925,0.011345893,59431434337,216551354540.91,173132837390.59,145822486946.88,138311600705.29,132461527885.76,127005772861.73,35535627006,32489351085,35585546923211.3,512510,1.797,1.797,1.819,1.793,1.819,1.8058,0.022,1.2243,2.4843,741.38,13387552,1.4469,-0.0006,-0.032996,0.0122429999999999,515180,1.227,1.228,1.246,1.221,1.245,1.2318,0.018,1.467,1.9506,2548.7568,31394774,2.0375,-0.0007,-0.056257,0.01467
2021/11/22,000905.SH,7169.8759,7177.4005,7259.5317,7177.4005,7255.0736,18052248000,2.22986E+11,6565042610000.0,1.18827301,0.01188273,5393986707,51692361914,43128977850,32085134536,33104597289,24995455615,26497899915,5417155313,6064645617,5954546248644.49,000922.SH,5059.4292,5068.3793,5083.1641,5050.171,5067.4266,3427630117,36789463640,1.24341E+11,0.15806921,0.001580692,-2979543414,6655104135,8990830461,4848508351,5266531732,4353689394,4525967243,1047658241,1101174099,2942721467459.52,985,5853.5697,5862.2128,5916.0765,5862.2128,5914.5817,72544386119,1126863969552.0,40023781360000.0,1.04230415,0.010423042,46831182743,265521116012.93,216680259771.33,1.57065E+11,156311118977.53,131597362565.39,133921198872.48,32664232304,33103816258,35990768021218.47,512510,1.819,1.824,1.839,1.821,1.838,1.8321,0.019,1.0445,3.2257,962.6525,17636872,0.9896,0.0022,0.119552,0.010445,515180,1.245,1.249,1.249,1.241,1.247,1.2461,0.002,0.1606,1.0248,1339,16685685,0.6426,-0.0009,-0.072225,0.001606
2021/11/23,000905.SH,7255.0736,7245.9455,7292.917,7239.0001,7261.3791,18959503300,2.18299E+11,6570748410000.0,0.08691159,0.0008691158999999,2027837405,46456852914,42154878231,33037493294,33570873026,25405272263,26622057815,5263805798,5787777793,5960013258223.34,000922.SH,5067.4266,5072.5792,5119.7936,5060.5692,5095.6041,3428658308,35654940725,1.25032E+11,0.55605147,0.005560515,1509602173,7791335149,6401568326,5417598319,5271523001,4389530598,4370645176,983807390.6,1028932781,2950731246378.99,985,5914.5817,5909.183,5931.6275,5899.9794,5913.5347,75853370260,1103878516437.0,40026013460000.0,-0.01770201,-0.00017702,5471848836,228580405078.93,213382414494.88,158034868402.62,161655731331.18,134840880230.14,140259893023.27,33219029396,33905295422,35983915946768.26,512510,1.838,1.836,1.848,1.834,1.839,1.8405,0.001,0.0544,2.3458,695.3615,12797938,0.7617,0.0035,0.189959,0.000544,515180,1.247,1.246,1.258,1.245,1.252,1.2543,0.005,0.401,4.0358,5115.9025,64168257,1.0425,0.0012,0.095755,0.00401
2021/11/24,000905.SH,7261.3791,7260.2161,7278.3963,7229.604,7256.1117,17767407200,2.09537E+11,6565484460000.0,-0.07253994,-0.000725399,2986638960,42805388992,38576402708,31206105563,32400112263,26176392601,26498868881,6073959984,5799824327,5953963044162.79,000922.SH,5095.6041,5108.2,5127.0711,5086.2588,5120.1412,3296046976,33704127774,1.25634E+11,0.48153466,0.004815347,1276342519,6569754374,5787845697,5047496401,4890452536,4651081652,4404583383,1221902727,1131011020,2957905268202.59,985,5913.5347,5912.4426,5931.3928,5892.6298,5911.978,72956243485,1067802814344.0,40015534340000.0,-0.02632436,-0.000263244,12201389850,220034072982.68,198644306043.16,150829634597.69,1.55216E+11,134190047544.19,138681315230.52,34948347480,35259468573,35985607512485.3,512510,1.839,1.839,1.848,1.833,1.84,1.8404,0.001,0.0544,2.2389,663.6693,12214099,0.8157,0.0029,0.157361,0.000544,515180,1.252,1.252,1.26,1.251,1.259,1.2556,0.007,0.5591,1.3855,1756.37,22053513,0.7188,0.001,0.079365,0.005591
2021/11/25,000905.SH,7256.1117,7262.7934,7262.7934,7228.2913,7233.5423,16406809800,1.90328E+11,6545756490000.0,-0.31103986,-0.003110399,-2396245226,35748763576,35225228456,27794531135,29455696652,24528426018,25565596778,5894037134,6115481203,5935153867621.46,000922.SH,5120.1412,5132.8872,5132.8872,5082.1565,5097.9714,2767389186,27932552309,1.2509E+11,-0.43299197,-0.00432992,-1668195366,3638086852,4792976915,4153120094,4528770652,4186874935,4274391985,1154096598,1204234292,2945454644374.97,985,5911.978,5912.737,5916.314,5892.5834,5897.3336,67933531133,9.90691E+11,39917106790000.0,-0.24770728,-0.002477073,-3487913318,189077386442.82,181432921007.72,140445462254.34,145126272759.55,129164554547.39,135011171778.74,34914355165,35519306182,35893979796302.42,512510,1.84,1.845,1.845,1.836,1.838,1.8406,-0.002,-0.1087,2.8218,830.8218,15292509,0.4891,-0.0004,-0.021768,-0.001087,515180,1.259,1.259,1.261,1.249,1.256,1.255,-0.003,-0.2383,1.7548,2224.47,27917466,0.9531,-0.0013,-0.10361,-0.002383
2021/11/26,000905.SH,7233.5423,7216.6383,7249.1985,7201.1952,7219.8622,15942313700,1.92094E+11,6533377120000.0,-0.18912034,-0.001891203,2811977987,39854940871,34035338592,27240995420,28832931486,24334274239,25604941735,6022693368,6167714099,5924783448150.63,000922.SH,5097.9714,5079.6473,5100.8571,5058.112,5061.096,2780427523,30545015073,1.24185E+11,-0.72333478,-0.007233348,-1956535699,4907543090,6441381139,4160613221,4430421532,4085529791,4189098889,1140553593,1189873835,2912417836569.84,985,5897.3336,5885.4335,5895.5176,5860.9789,5876.0171,67182273513,9.8238E+11,39772036560000.0,-0.36145997,-0.0036146,3594967462,191353206259.58,173565807409.92,137915495999.27,144185104616.62,128597404844.04,135593776807.04,35121594708,36048045515,35773827757096.08,512510,1.838,1.839,1.841,1.829,1.834,1.8356,-0.004,-0.2176,2.8117,833.47,15299020,0.6529,0.0006,0.032705,-0.002176,515180,1.256,1.256,1.256,1.244,1.246,1.2486,-0.01,-0.7962,1.3009,1650.35,20606168,0.9554,-0.0002,-0.016054,-0.007962
2021/11/29,000905.SH,7219.8622,7129.9393,7226.3391,7125.4296,7221.8978,16694140600,1.98552E+11,6535219170000.0,0.02819444,0.000281944,2662456549,39706576495,37040956772,28746990183,28863571997,25842543838,26027745378,6310977294,6012357115,5929857962590.04,000922.SH,5061.096,5000.9684,5029.8392,4983.8002,5029.2862,3261754681,31729653554,1.23405E+11,-0.62851604,-0.00628516,-2149905101,5134375946,7007966374,4160829065,4308488664,4309338838,4396094079,1185330385,1227230219,2893551816403.47,985,5876.0171,5815.165,5888.2835,5812.1103,5887.0026,69699649077,1054257376202.0,39846906510000.0,0.18695487,0.001869549,28132534557,220637487916.09,196336684180.99,149071924311.56,147026153941.38,135519478169.29,1.35186E+11,35966065452,34514045577,35861850619719.94,512510,1.834,1.825,1.835,1.814,1.833,1.8279,-0.001,-0.0545,2.1992,656.31,11996534,1.145,0.0029,0.157961,-0.000545,515180,1.246,1.23,1.238,1.227,1.237,1.2343,-0.009,-0.7223,1.4022,1781.67,21990976,0.8828,0.001,0.080775,-0.007223
2021/11/30,000905.SH,7221.8978,7252.3323,7281.1339,7210.8352,7252.7552,18633616300,2.13218E+11,6563142580000.0,0.4272755,0.004272755,3416228581,45966568332,39961474591,29967764807,31184146784,26477396265,27441229296,5905140299,6313790450,5956170867287.53,000922.SH,5029.2862,5040.89,5071.461,5023.8041,5044.1175,2942795510,30771032059,1.23769E+11,0.29489871,0.002948987,-706161319.8,5809166486,5592864553,4073249317,4411194595,4071579236,4411617374,1078440338,1322920175,2888032370220.58,985,5887.0026,5904.1677,5917.6835,5859.1269,5891.4479,74751319590,1098371828098.0,39876981040000.0,0.07551041,0.000755104,11744509493,223257877774.98,205494423958.49,154151134758.85,156680317918.45,141435129490.11,144732035156.32,36214027271,36406882769,35904428121235.73,512510,1.833,1.837,1.849,1.831,1.842,1.8438,0.009,0.491,3.2688,968.98,17865650,0.982,0.0014,0.075947,0.00491,515180,1.237,1.236,1.249,1.236,1.241,1.2438,0.004,0.3234,1.1252,1429.7348,17782769,1.0509,0.0005,0.040274,0.003234
2021/12/1,000905.SH,7252.7552,7239.1277,7272.9398,7215.6723,7272.837,17180629500,1.96112E+11,6586709710000.0,0.27688512,0.0027688511999999,6247632745,36786091826,33861197297,29017412857,28256439614,28285151316,26546148318,7091094628,6268332653,5973074262033.79,000922.SH,5044.1175,5049.3943,5103.4783,5036.3422,5103.4783,3298090238,34411452703,1.25225E+11,1.17683222,0.011768322,3805280436,7946173451,5147878606,5119918464,4717545686,4713657645,4281521984,1328617016,1156139865,2931556868435.77,985,5891.4479,5887.6574,5906.5492,5876.7213,5906.5492,71522558369,1024749416338.0,39987166340000.0,0.25632578,0.002563258,32373247784,188488258981.33,168770734298.16,150032952012.59,146083023375.63,148903347451.99,1.43297E+11,41136774112,38036943994,36009133188154.17,512510,1.842,1.841,1.85,1.834,1.85,1.842,0.008,0.4343,3.009,897.99,16541331,0.8686,-0.0014,-0.075733,0.004343,515180,1.241,1.242,1.255,1.24,1.254,1.2478,0.013,1.0475,2.2626,2872.69,35845061,1.2087,0.0021,0.167184,0.010475
2021/12/2,000905.SH,7272.837,7256.4241,7279.9456,7221.3624,7229.988,17655554400,1.98627E+11,6547226500000.0,-0.58916486,-0.005891649,-1532747858,37336405089,35457398360,28456034491,29891090823,26361672756,28013314047,6393037969,6718094934,5936523187555.48,000922.SH,5103.4783,5097.7025,5124.8469,5079.4706,5114.324,4110000791,45150114543,1.25491E+11,0.21251584,0.002125158,3826937831,12551938416,8337337320,6119278774,6036435817,4698913003,5080256227,1118396002,1207559001,2968832379275.36,985,5906.5492,5899.347,5916.0373,5881.9203,5887.001,74564086141,1031745889513.0,39860970120000.0,-0.33095805,-0.003309581,-15490516394,191820094017.27,176990907471.27,1.41495E+11,153368930656.88,1.37068E+11,152411114908.61,37744798961,40847250383,35870308868797.98,512510,1.85,1.85,1.85,1.833,1.837,1.8412,-0.013,-0.7027,3.8309,1143.2581,21049330,0.9189,0.0008,0.04353,-0.007027,515180,1.254,1.255,1.262,1.25,1.26,1.2565,0.006,0.4785,1.3074,1658.6734,20840577,0.9569,-0.0012,-0.095329,0.004785
2021/12/3,000905.SH,7229.988,7233.5723,7310.2748,7223.7957,7301.9173,18622273800,2.00791E+11,6612363180000.0,0.9948744,0.009948744,13335662920,43160145357,31755625098,29610472909,28583362170,27166707658,26643216246,7126117606,6745577096,5995136087664.23,000922.SH,5114.324,5118.2053,5159.2561,5072.1731,5150.0489,3798228727,41400146722,1.26368E+11,0.69852634,0.006985263,1008703455,9410747967,7514909705,5825321109,6294049888,4774419517,5154424856,1193936504,1232337193,2985987116760.98,985,5887.001,5889.6769,5936.8249,5887.4954,5935.4012,72727894714,1022063891665.0,40188816680000.0,0.82215376,0.008221538,42574312012,209805774233.84,166280673926.76,1.43827E+11,141394246627.84,138573243575.27,141953392443.47,40113061205,40116477301,36163452880691.84,512510,1.837,1.831,1.855,1.831,1.854,1.8458,0.017,0.9254,2.104,627.9,11589499,1.3065,0.002,0.107759,0.009254,515180,1.26,1.26,1.27,1.248,1.266,1.259,0.006,0.4762,2.2699,2875.11,36196937,1.746,0.0017,0.134101,0.004762
