TradingDay,index_code,prev_close,open_price,high_price,low_price,close_price,turnover_volume,turnover_value,negotiable_mv,change_pct,index_return,net_buy_value,buy_value_xl,sell_value_xl,buy_value_l,sell_value_l,buy_value_m,sell_value_m,buy_value_s,sell_value_s,free_float_mktval
2021-12-15,000905.SH,7324.1331,7319.6641,7352.379,7302.3831,7314.2586,15992392300.0,183859414382.0,6972345730000.0,-0.13482142,-0.0013482142,3800969240.04,35203784513.01,29052892744.75,26044270348.08,27358316561.25,25887799075.69,27075620568.57,6694337879.46,6542392701.63,6073859718720.25
2021-12-16,000905.SH,7314.2586,7323.4117,7380.9974,7323.4117,7380.9974,17769034000.0,187008756369.3,7035964790000.0,0.91244791,0.009124479100000001,15435946086.76,38516173287.16,26242066143.8,26901785076.68,25658809020.32,28157831586.72,26975055108.16,7646561283.23,6910474874.75,6128821643605.35
2021-12-17,000905.SH,7380.9974,7380.7202,7384.0175,7308.7215,7314.5601,19626533600.0,203439633902.9,6976309900000.0,-0.90011277,-0.0090011277,-1448773389.74,40261191363.77,39654440772.07,27596894323.18,29588729102.95,26358036549.55,26897891642.14,6779308025.08,6303142134.16,6073178417902.25
2021-12-20,000905.SH,7314.5601,7290.9488,7313.4816,7191.0499,7195.9732,18172785300.0,190350688407.0,6863476490000.0,-1.62124445,-0.0162124445,-997195774.63,30626999330.63,32665176038.0,25905709805.4,28059415673.84,26357251237.4,25090156858.77,7551307045.8,5623714623.25,5978513479199.54
2021-12-21,000905.SH,7195.9732,7190.9728,7285.7209,7190.9728,7275.4675,17621674600.0,164258060881.9,6939297620000.0,1.10470534,0.0110470534,13774313326.05,28928669892.48,21467639185.79,25841488254.46,23407745203.28,26945007407.09,24273094403.53,7301021555.32,6093394990.7,6045872829567.46
2021-12-22,000905.SH,7275.4675,7289.9065,7318.605,7271.8182,7302.463,17411719000.0,171088399938.4,6965045840000.0,0.37104832,0.0037104831999999997,4122572797.66,29982696527.81,26297645898.21,25243398388.2,24898902970.55,25562327698.05,25711602324.37,6671626474.66,6429325097.93,6069854169332.97
2021-12-23,000905.SH,7302.463,7306.1587,7349.9951,7290.3792,7337.19,16913176000.0,180467002801.9,7003544460000.0,0.47555188,0.0047555188,9248961039.38,37518335585.99,27753484471.34,25804872353.9,25784474685.68,24996918623.7,25709750380.03,6537855361.68,6361311348.84,6097706599178.69
2021-12-24,000905.SH,7337.19,7335.9996,7339.9405,7257.5267,7278.7556,16941870200.0,182681103358.1,6951352590000.0,-0.79641389,-0.007964138899999999,2841315770.96,32290463026.06,30936071657.11,25777728348.56,26891459361.02,27158262617.35,26124370591.9,7534755577.59,5967992188.57,6054413480755.59
2021-12-27,000905.SH,7278.7556,7269.37,7323.876,7255.7163,7272.7493,14861878900.0,165585648493.7,6946757740000.0,-0.08251823,-0.0008251822999999999,5544567681.38,28519669061.47,26385438628.94,23878194891.16,23702954299.52,25646614440.85,24000338039.59,7520629699.51,5931809443.56,6053239115409.83
2021-12-28,000905.SH,7272.7493,7281.0041,7290.5389,7240.9278,7286.0336,14326204000.0,164782846852.7,6959446640000.0,0.18265857,0.0018265857,1746419917.92,28315639419.56,26771781034.35,23068020366.49,23712688062.9,24181352889.86,24039544844.39,6912873560.68,6207452377.03,6069740537076.56
2021-12-29,000905.SH,7286.0336,7275.6736,7290.8597,7242.3024,7247.7741,13620955200.0,155743984428.4,6923600670000.0,-0.52510738,-0.0052510738000000005,465639493.26,22826939122.4,22646008197.88,22111858181.26,23004882479.98,25151081553.54,25231116557.46,8014933108.82,6757165237.44,6038150763251.76
2021-12-30,000905.SH,7247.7741,7246.0313,7324.4981,7244.2221,7310.96,14165111100.0,158448274389.6,6982125940000.0,0.87179731,0.0087179731,8364720644.73,26677854190.38,20758619028.92,23936924797.9,22956745396.28,25688119854.55,24932236523.19,7103598679.49,6394175929.2,6091350265412.08
2021-12-31,000905.SH,7310.96,7320.9363,7368.1297,7317.7047,7359.4024,14990900300.0,169456916309.8,7028389440000.0,0.66259971,0.006625997099999999,8482279951.64,32362350069.18,25036872304.37,24837657391.21,24306146777.6,25131364454.34,24884729298.63,6638226221.04,6259569803.53,6137548208627.18
2022-01-04,000905.SH,7359.4024,7387.8055,7392.1023,7317.5011,7354.4562,20081001800.0,219175107618.1,7023665730000.0,-0.06720926,-0.0006720926000000001,2052684804.88,41977883748.73,36409749960.7,31526091265.21,33354167275.76,30251570679.36,31568101629.68,6858350523.75,7229192546.03,6131910213299.97
2022-01-05,000905.SH,7354.4562,7343.8995,7346.2621,7200.7314,7222.6747,19400240400.0,209809761803.8,6898161960000.0,-1.7918592,-0.017918592,-9658617099.76,33693189138.11,37500012531.98,29516535519.57,33207036128.49,29681957526.15,31908671615.98,7030900273.5,6965479280.64,6020522057865.56
2022-01-06,000905.SH,7222.6747,7187.9499,7242.766,7167.8078,7229.9601,17333576500.0,179907539895.0,6905120000000.0,0.10086845,0.0010086844999999999,2931614062.36,31871710195.05,26389506186.93,26407672645.03,26237154835.11,26543914661.55,28234304761.05,6596279482.12,7626997138.3,6027100178649.88
2022-01-07,000905.SH,7229.9601,7232.4087,7262.805,7168.0396,7175.676,20001801100.0,202498452621.9,6853274890000.0,-0.75082157,-0.0075082157,29347372.08,36123525350.94,32545416966.86,29305704902.72,31270434490.45,28844395115.67,30484363669.18,6990274633.03,6934337503.79,5981484312475.93
2022-01-10,000905.SH,7175.676,7161.4375,7193.9224,7122.0892,7191.4511,16574887800.0,176717915891.8,6865812660000.0,0.21984131,0.0021984131000000002,4557286576.71,29413765126.6,25777413756.8,27133479997.08,26873134808.3,27132902640.46,26818002127.81,6957453475.47,6611763969.99,5994604799034.05
2022-01-11,000905.SH,7191.4511,7187.0155,7206.9187,7118.8378,7135.2232,16949456500.0,179645357798.7,6812130830000.0,-0.78187141,-0.0078187141,-825465459.82,27772640006.85,27602990508.87,26395551346.98,27294207950.1,26618939510.05,27078208503.91,6968225906.59,6605415267.41,5949364463317.21
2022-01-12,000905.SH,7135.2232,7160.1762,7196.9327,7148.6276,7196.9327,15605148300.0,170334290986.6,6871046000000.0,0.86485732,0.0086485732,4409548629.82,30903650033.72,25801819330.23,25076000544.65,25715155166.35,24908369524.95,25232122706.16,6483899710.38,6213273981.14,6006136631433.34
2022-01-13,000905.SH,7196.9327,7203.2434,7203.2434,7096.3251,7097.7594,16914896800.0,174599014140.3,6777141380000.0,-1.37799399,-0.0137799399,-6879720011.65,27186507608.65,30593134675.61,24574171080.82,27408504689.52,25249603986.02,26396026655.96,6849364394.03,6341701060.08,5922405951502.65
2022-01-14,000905.SH,7097.7594,7063.4231,7125.092,7052.6348,7081.1408,17559119800.0,181513954243.3,6761273490000.0,-0.23413868,-0.0023413868,9966594848.0,35004910944.76,26486328764.09,26546064075.05,26608495462.02,26626144351.82,26399920020.49,7563155179.24,6278935456.27,5912433101374.61
2022-01-17,000905.SH,7081.1408,7080.6157,7169.3446,7078.6629,7157.8593,16177971900.0,183490792953.4,6834526460000.0,1.08342006,0.0108342006,10149323037.86,36282340876.51,28946114967.38,27402581791.05,26348958201.32,26280542181.93,25301025365.22,6854593151.08,6074636428.79,5983959904118.85
2022-01-18,000905.SH,7157.8593,7163.1284,7191.0046,7133.1954,7163.1586,17923539100.0,195000211959.9,6840441330000.0,0.0740347,0.0007403469999999999,3167429182.71,36264052377.59,32315993375.7,29027999732.84,29101597476.63,27210551015.5,27763944474.46,6581217450.93,6734856067.36,5986672990747.01
2022-01-19,000905.SH,7163.1586,7144.4768,7182.0623,7078.3609,7118.762,16317836800.0,174675276058.6,6798044940000.0,-0.61979083,-0.0061979083,-580903584.15,27636629504.71,27284726119.16,25635299228.33,27536882568.01,26353106545.6,26560005968.95,7422150963.88,6246475170.55,5949998335502.43
2022-01-20,000905.SH,7118.762,7119.5101,7135.7759,7040.0143,7056.7854,16866628200.0,172753201584.8,6738860450000.0,-0.87060924,-0.008706092399999999,400472304.89,25606615895.06,24563423080.48,25709204001.09,27105555375.0,27110863620.91,27335333612.96,7602056370.0,6623955513.73,5898081811797.25
2022-01-21,000905.SH,7056.7854,7037.9389,7040.425,6965.333,6976.6155,14467978900.0,158204017340.6,6662302420000.0,-1.13606827,-0.0113606827,3105742205.89,23262965963.34,23428789112.48,22838091699.64,24183539815.57,25564374983.2,24001000788.82,8724785207.98,5671145931.4,5832169862080.5
2022-01-24,000905.SH,6976.6155,6942.9178,7006.7008,6925.7709,6979.2456,12267956400.0,135920720796.5,6664552440000.0,0.0376988,0.000376988,5416835566.86,19021128236.66,16862671713.34,20889559750.67,19996434607.53,23149256235.62,21966369255.6,6911959463.59,5729592543.21,5838926316301.51
2022-01-25,000905.SH,6979.2456,6959.995,6979.483,6743.9566,6743.9566,15033724400.0,154265494910.4,6439872550000.0,-3.37126695,-0.0337126695,-11648039090.2,17978182617.98,22904331587.62,21486250984.71,26153794719.29,24739267168.6,27352414187.23,7105027143.56,6546226510.91,5644522252268.69
2022-01-26,000905.SH,6743.9566,6762.3509,6799.8129,6721.8961,6782.5763,12061531000.0,130234705546.0,6476750950000.0,0.57265641,0.0057265641,3535265775.2,18751993387.82,15486471308.81,18976114731.57,18915126075.7,22449498193.55,22207281310.88,6707379353.17,6740841195.52,5676670300438.42
2022-01-27,000905.SH,6782.5763,6781.6081,6785.7265,6605.9159,6605.9159,12524375600.0,132244728276.2,6308056100000.0,-2.6046209,-0.026046209,-13028895039.2,14435220928.23,18238804776.64,17626185851.2,21943772187.38,21254375008.04,24831493585.52,6292134836.37,7622741113.5,5527520487344.27
2022-01-28,000905.SH,6605.9159,6690.1755,6690.1755,6510.1811,6580.53,12708881900.0,130258015986.6,6283814870000.0,-0.38429039,-0.0038429039,-3997248626.06,15455402312.5,16316233001.93,18572344965.07,20043592911.87,22368042402.95,23579461579.2,6734594005.32,7188344818.9,5509760236397.67
2022-02-07,000905.SH,6580.53,6664.5682,6702.3323,6656.1312,6676.6122,14509261900.0,138641531840.6,6375564720000.0,1.4600982,0.014600982,481104391.05,19142237276.86,17179797180.56,20724864318.03,19562763091.0,23181227272.25,24442085740.3,6512989253.53,7895567717.76,5593150470312.97
2022-02-08,000905.SH,6676.6122,6678.9894,6742.4015,6599.3668,6742.1921,15959857500.0,145458655721.1,6438187670000.0,0.98223318,0.0098223318,10952394268.75,21707697748.37,15907115108.45,22903947760.75,20910408265.41,26108541503.76,24052434553.01,7485337987.3,6383172804.56,5643115487287.57
2022-02-09,000905.SH,6742.1921,6736.7511,6848.6947,6725.7983,6843.0271,16282272100.0,155362517482.0,6534475960000.0,1.49558183,0.0149558183,13568570111.89,26578977895.32,17589448214.56,25100320713.64,22209466791.85,25998709508.23,24492003136.88,6787535684.81,6606055546.82,5728827268163.18
2022-02-10,000905.SH,6843.0271,6841.1608,6864.6863,6797.0071,6840.485,15491656500.0,147064848237.7,6532048540000.0,-0.03714876,-0.00037148760000000003,3596823075.06,23751876212.5,20207490921.17,21654378140.35,21532399612.51,23397620458.02,23501857083.79,6526960850.63,6492264968.97,5728156329572.71
2022-02-11,000905.SH,6840.485,6811.7797,6840.7212,6735.894,6745.0235,15980135400.0,156700185551.4,6440891360000.0,-1.39553701,-0.0139553701,-548946566.92,23283333446.52,22430769655.29,23021803156.36,24678712031.73,24751190471.81,25134188043.2,7019292422.75,6380896334.14,5647955832949.54
2022-02-14,000905.SH,6745.0235,6711.5875,6765.5158,6667.4898,6695.6958,13708245900.0,132192013548.4,6393787860000.0,-0.73131991,-0.0073131991,2291853351.56,16690068486.85,16906522941.3,19051703605.9,19357049156.75,23642090299.15,22232365826.77,7858071063.51,6454142179.03,5608482611358.02
2022-02-15,000905.SH,6695.6958,6700.8179,6762.8586,6686.9491,6760.2776,11280576000.0,121268405355.2,6455457690000.0,0.96452709,0.0096452709,4345022665.66,17974293349.67,13841776687.15,17832246183.4,17314171332.61,20582170209.17,20911135704.9,6418004273.23,6394607625.15,5667051529381.99
2022-02-16,000905.SH,6760.2776,6779.2077,6788.3641,6751.8001,6772.0336,10841400300.0,114685136207.6,6466683640000.0,0.17389818,0.0017389818000000002,-1335713128.78,15800960386.67,15569982229.06,16169224803.1,17136251620.39,18630789037.42,19170070313.21,6073737316.84,6134120510.15,5678644456794.73
2022-02-17,000905.SH,6772.0336,6764.3343,6797.6154,6730.1804,6768.7888,12298508900.0,130706760947.1,6462426490000.0,-0.04791471,-0.0004791471,-918126511.79,19431813266.05,17459373480.27,19146046127.58,20220199684.41,20210753373.11,21791608886.54,6105704455.97,6341261683.28,5676948812138.82
2022-02-18,000905.SH,6768.7888,6734.519,6835.2033,6727.8158,6835.0217,13995263800.0,134406668671.3,6525661650000.0,0.97850446,0.0097850446,14272357934.36,26323981807.62,17144643895.7,19723388585.56,17557467844.26,21428176570.86,19398152351.13,6863966343.76,5966891282.35,5730613868474.87
2022-02-21,000905.SH,6835.0217,6843.0844,6871.9925,6822.8758,6867.1129,14514631300.0,150072396911.2,6553982870000.0,0.46951131,0.0046951131,1078459132.02,25430621335.95,22857868371.01,21221015996.41,21607011936.65,22379642045.09,23222872968.23,6544148649.73,6809215619.27,5755934027981.55
2022-02-22,000905.SH,6867.1129,6827.0469,6827.0469,6743.8487,6784.7622,14860991500.0,152906258314.5,6474944120000.0,-1.19920411,-0.0119920411,-6075660895.41,23495137590.64,26137571693.09,21183832108.38,23527209451.63,22266638626.37,23504153190.71,6469690388.98,6322025274.35,5686902006330.71
2022-02-23,000905.SH,6784.7622,6785.1032,6889.6961,6785.1032,6887.4236,14411662000.0,159413008185.2,6572917570000.0,1.51311714,0.0151311714,9057931584.47,27754862141.98,21781748055.46,24990642249.7,23062948678.0,24800189365.81,23990716702.3,6689776132.51,6342124869.77,5776111981218.11
2022-02-24,000905.SH,6887.4236,6861.4115,6898.4143,6688.7529,6764.8756,21084975500.0,218057095132.3,6456532650000.0,-1.77930104,-0.0177930104,-5331550778.22,34465434847.57,37148675843.14,33544144454.31,36619940413.02,31168966930.99,31518765225.33,7184225949.69,6406941479.29,5674036775072.03
2022-02-25,000905.SH,6764.8756,6805.6374,6895.0443,6801.3265,6819.4311,15642913900.0,164105581755.5,6508601470000.0,0.80645238,0.008064523799999999,4385139450.63,29056437803.79,23979088458.2,24882181025.04,24875857096.42,23779450865.43,24556864356.23,6527290914.09,6448411246.87,5720451427063.16
2022-02-28,000905.SH,6819.4311,6831.4875,6853.3427,6770.0507,6853.3081,13960138800.0,148585345164.0,6540934410000.0,0.49677164,0.0049677164,3462919486.65,24026358941.73,20330240674.37,22678655179.4,22728723029.16,22961147752.99,23285441402.47,6357970456.51,6216807737.98,5752357212510.38
2022-03-01,000905.SH,6853.3081,6868.6218,6889.3312,6837.2469,6874.0447,13771721800.0,147535308435.5,6560725860000.0,0.30257796,0.0030257796,-2681698724.19,23388418917.88,21625187569.21,20515100401.51,21963443447.15,22169797949.02,24212713626.0,6353487592.3,7307158942.54,5771281461491.71
2022-03-02,000905.SH,6874.0447,6853.0715,6878.35,6828.0631,6875.2404,13711497800.0,140871322089.8,6561867050000.0,0.01739442,0.0001739442,3661653079.85,24272887053.33,20529596471.27,20168730334.31,20008273216.54,21380270461.11,21574750644.83,6301717174.8,6349331611.06,5771582312000.14
2022-03-03,000905.SH,6875.2404,6900.9773,6907.4088,6843.9865,6859.5522,18909178100.0,173516746093.0,6546893910000.0,-0.22818402,-0.0022818402,3774854019.72,32667869122.52,27222438754.18,25099307937.56,25455087310.73,24653592156.31,25525018602.07,6225030845.4,6668401375.09,5755855850589.19
2022-03-04,000905.SH,6859.5522,6823.8348,6871.0857,6779.414,6803.8337,17741188200.0,165852587305.5,6493715010000.0,-0.81227605,-0.0081227605,-2759112809.02,25845106973.56,26819886528.64,24220981794.48,25498475967.81,24591341233.95,25434649970.59,6889307251.35,6552837595.32,5711750280842.69
2022-03-07,000905.SH,6803.8337,6800.7674,6800.8159,6628.4825,6659.3902,16648459400.0,164636761947.0,6355855220000.0,-2.12297223,-0.021229722299999997,-11786328451.52,23191932675.71,27374295900.51,22582391108.94,26880654265.95,23866356757.27,27002303542.59,6784536211.31,6954291495.7,5598681080100.18
2022-03-08,000905.SH,6659.3902,6650.5797,6665.9467,6416.8002,6429.8888,18629607900.0,184444202760.5,6136425260000.0,-3.44628251,-0.034462825100000004,-15851952571.31,26030381595.34,30398514445.76,25727654456.85,31073644993.77,26036980575.82,31003223325.33,6501108472.15,7672694906.61,5409302814782.63
2022-03-09,000905.SH,6429.8888,6443.2024,6462.4778,6066.7635,6305.6093,19780274000.0,188335592554.8,6018686230000.0,-1.93284058,-0.0193284058,-11467122230.2,22346306292.86,24885065125.29,28832128158.93,32344309469.91,30372204707.16,34268756494.66,6883596008.51,8403226307.8,5306202129590.33
2022-03-10,000905.SH,6305.6093,6424.9121,6475.1435,6390.7252,6414.9402,15315235500.0,158971825326.8,6123042240000.0,1.73386734,0.0173386734,541735762.15,25806102253.64,21436828445.64,23522884404.53,23549388081.35,23860017003.52,26062923152.16,6567776888.15,8165905108.54,5400162895918.76
2022-03-11,000905.SH,6414.9402,6343.1858,6479.7207,6270.0233,6474.1269,15211450300.0,158771247766.1,6179535790000.0,0.92263837,0.0092263837,8697984836.41,24545394751.03,19852694700.97,24717430404.41,22895640797.2,26839344692.67,25108570675.68,7632446458.33,7179725296.18,5448365029945.05
2022-03-14,000905.SH,6474.1269,6419.2391,6490.6124,6323.5779,6323.5779,13795400500.0,153706453659.8,6036372920000.0,-2.32539464,-0.0232539464,-4631105842.46,24207101031.84,24355294413.88,20158360976.62,22257587368.19,23317195032.23,25300734792.69,6855016873.31,7255163181.7,5321138042429.42
2022-03-15,000905.SH,6323.5779,6272.4432,6278.0688,5964.9813,5964.9813,19471374500.0,184102450787.5,5694063150000.0,-5.67078647,-0.056707864700000006,-99448881742.2,13278969706.64,39448610358.6,12897259687.52,41529340073.29,13126854491.6,47885967969.85,3023700641.98,12911747868.2,5022064758177.15
2022-03-16,000905.SH,5964.9813,6068.8999,6173.7875,5824.3301,6156.2714,17882684700.0,178613442534.0,5876665230000.0,3.20688516,0.0320688516,-83192869103.87,13746819234.83,32284613623.08,15167656086.1,39331304127.59,15355994993.03,46639995027.57,3439816406.5,12647243046.09,5183444187931.65
2022-03-17,000905.SH,6156.2714,6233.6437,6369.8884,6225.9795,6267.5244,17043854100.0,184845065443.2,5982865310000.0,1.80714905,0.0180714905,9573226434.49,35585889959.35,26293623413.1,27562577823.83,26549136699.12,27113560180.55,27302809602.82,6947117980.53,7490349794.73,5277335404725.38
2022-03-18,000905.SH,6267.5244,6249.476,6338.2235,6231.7261,6332.2166,15262021400.0,153302421271.9,6044619260000.0,1.03218106,0.010321810600000002,-68510953740.89,16790257138.87,34998946933.55,11214341643.61,29940982270.85,11381337027.22,34878784936.42,3009797961.12,11087973370.89,5330020599978.61
2022-03-21,000905.SH,6332.2166,6340.5589,6389.2103,6284.8526,6358.943,15965372300.0,161774094329.4,6071011000000.0,0.42207021,0.0042207021,-3561464320.58,27005075393.46,24613810888.34,21804633335.55,22968186100.25,23593597841.49,26526391005.82,6703008438.68,8559391335.35,5353621590172.66
2022-03-22,000905.SH,6358.943,6343.4004,6404.827,6313.2741,6358.1093,15110787400.0,145705387844.5,6070215010000.0,-0.01311067,-0.0001311067,-41120210.79,24909001230.12,22830610902.49,19732416843.67,20207497075.6,21617930656.05,22572656768.55,6572785092.38,7262489286.37,5352785817082.33
2022-03-23,000905.SH,6358.1093,6368.3126,6420.1586,6353.3361,6398.1009,14317935800.0,141684925864.7,6108395800000.0,0.62898573,0.0062898573,-64465545755.9,14591149594.23,30037646918.59,10889313173.06,29124418931.69,10379788551.51,33270519942.46,2749438741.11,10642650023.07,5389752913086.87
2022-03-24,000905.SH,6398.1009,6370.971,6384.4046,6315.1424,6344.115,13774908600.0,139175992839.2,6056854390000.0,-0.84378007,-0.0084378007,-1871574023.22,23363794396.02,21043781719.62,18973284981.55,20452067991.15,20105920750.5,22163583386.33,6209209285.23,6864350339.42,5343922302042.98
2022-03-25,000905.SH,6344.115,6346.7106,6373.4658,6268.2376,6268.2376,13497225600.0,135181835619.8,5984412690000.0,-1.19602813,-0.0119602813,-5177188648.62,20497025570.1,20201944829.8,17711719797.68,19844791550.83,19302489436.16,21923179509.89,6140299465.24,6858807027.28,5279586503670.69
2022-03-28,000905.SH,6268.2376,6230.1211,6322.1284,6176.2482,6283.2814,14485788700.0,136991737399.1,5998775290000.0,0.24000047,0.0024000047,6972897123.42,22827704902.44,18481644414.4,19837457529.83,18641584989.58,22055089343.13,21128789449.71,7262065490.72,6757401289.01,5292433259117.78
2022-03-29,000905.SH,6283.2814,6289.4756,6316.3129,6233.2822,6253.0692,14136212400.0,140401394967.6,5969931150000.0,-0.48083474,-0.004808347399999999,1264969427.93,25415718929.52,20328919704.0,18633217778.47,19927579624.76,20354296884.38,22434968616.98,6429948610.13,6876744828.83,5264813520930.04
2022-03-30,000905.SH,6253.0692,6272.0017,6377.8744,6261.8037,6377.8744,16401457500.0,155600799511.1,6089085150000.0,1.99590307,0.0199590307,16471603450.26,30489556195.26,20889838657.41,23160563528.88,19914339033.44,24925139584.62,22437904845.51,7460942177.27,6322515499.41,5371238763213.22
2022-03-31,000905.SH,6377.8744,6361.1036,6383.0744,6313.9663,6324.9609,17690394800.0,167072822890.9,6038567630000.0,-0.82964161,-0.0082964161,2073683883.09,32015424862.51,28191227255.03,22033479366.17,22980834611.49,23625432065.41,24557613657.05,6898917097.95,6769893985.38,5325803581215.41
2022-04-01,000905.SH,6324.9609,6289.39,6373.2603,6274.0006,6364.5206,17512859600.0,154551712332.6,6076336020000.0,0.62545367,0.0062545367,7885530878.57,26252539400.22,21794170013.01,21943467684.74,20389935108.01,25170990699.91,24079651416.48,7851623825.81,7069334194.61,5357396273631.62
2022-04-06,000905.SH,6364.5206,6363.002,6363.002,6279.0719,6356.9271,19685358400.0,169525010204.0,6069086400000.0,-0.11930985,-0.0011930985,2270978982.68,28252993190.2,25231253598.5,23904810678.76,24670803054.46,26247347073.43,26376771936.02,7492843656.14,7348187026.87,5348114412318.96
2022-04-07,000905.SH,6356.9271,6321.8086,6364.6276,6221.5908,6221.5908,19076219200.0,163735810257.4,5939878070000.0,-2.12895787,-0.0212895787,-9879826791.96,25425671189.0,25648684489.96,21455582671.77,24892945494.77,23380771718.57,27882773844.45,6665966158.89,8383414701.01,5229627154454.74
2022-04-08,000905.SH,6221.5908,6227.1952,6237.9145,6117.0139,6224.1167,18395489200.0,159245297292.2,5942289590000.0,0.04059894,0.0004059894,2324107770.6,26603776779.08,22235374108.97,22647141279.64,22985801096.07,24500193383.48,25716061010.06,7033591094.57,7523358551.07,5230481294153.52
2022-04-11,000905.SH,6224.1167,6202.0226,6202.0226,6001.5658,6029.8935,17838481200.0,162201440592.2,5756860790000.0,-3.12049419,-0.0312049419,-9579296829.99,22548227170.11,25254351121.96,21290341726.75,24781160042.27,24910226049.26,27743484086.75,7562276940.35,8111373465.48,5072841260049.43
2022-04-12,000905.SH,6029.8935,6019.6735,6135.5702,5964.3887,6126.9065,17318018800.0,151432386370.2,5849481030000.0,1.60886755,0.0160886755,10782134706.57,22356975651.93,18300791229.08,22940347273.38,20998519052.84,27124445326.51,24203180937.17,8685492291.88,6822634618.04,5154045750010.9
2022-04-13,000905.SH,6126.9065,6094.6845,6129.6592,6039.9234,6044.3263,16704306000.0,147270109711.9,5770640130000.0,-1.34782863,-0.0134782863,-334148052.04,24819511793.67,22713381206.4,21027844443.92,22278229808.24,21433009632.7,22573069861.17,6187614964.43,6237448010.95,5081144738043.03
2022-04-14,000905.SH,6044.3263,6074.1342,6156.4962,6060.6813,6126.4902,15903310600.0,147089465759.8,5849083640000.0,1.3593558,0.013593557999999999,11391284275.12,26548793090.74,17382398993.52,22310469960.67,20340177082.6,23378237258.13,23375738992.97,7002874712.84,6750775678.17,5148708008013.82
2022-04-15,000905.SH,6126.4902,6094.1219,6122.2895,6048.1602,6070.7489,18462700000.0,162170121562.1,5795866300000.0,-0.90984068,-0.0090984068,209507227.6,26871031026.97,25152815343.66,23520083388.45,24232580967.66,24078916686.65,24773686331.61,6719783297.65,6821224529.19,5113273132837.74
2022-04-18,000905.SH,6070.7489,6019.5305,6094.6714,5975.4455,6074.0069,14918638000.0,131553629165.0,5798976730000.0,0.05366718,0.0005366718,3057586147.4,16752991089.63,15948546974.56,19925241589.86,19103041179.14,23331825324.99,22406145771.37,7295549656.8,6790287588.81,5125531850981.05
2022-04-19,000905.SH,6074.0069,6067.4795,6106.9313,6052.0964,6092.3963,14199753400.0,129227432636.5,5816533540000.0,0.30275567,0.0030275566999999996,6397742888.79,20883807533.58,15688541439.75,18803506054.88,18063409616.79,21073636809.11,21124681944.88,7051637370.48,6538211877.84,5139855372167.74
2022-04-20,000905.SH,6092.3963,6082.8122,6093.7827,5942.0045,5956.9208,15105560300.0,134720863250.9,5687192260000.0,-2.22368167,-0.0222368167,-11626724144.96,15887655732.54,21258355565.51,17683807379.23,20631684314.96,21230108428.67,23793398990.12,6745498017.71,7490354832.52,5030208273015.27
2022-04-21,000905.SH,5956.9208,5933.7886,5971.1943,5742.4182,5759.8013,15785450500.0,135625763585.4,5498998370000.0,-3.30908378,-0.0330908378,-12532978459.5,14078446080.99,17091094480.72,17739787754.25,21364138670.64,22501824609.56,27130944136.13,7226334123.55,8493193740.36,4864594944528.93
2022-04-22,000905.SH,5759.8013,5728.193,5794.3351,5667.3384,5740.9844,13999759800.0,120243690113.6,5480108200000.0,-0.32669356,-0.0032669356,-1228669693.33,13467274961.41,11691402754.64,17126918968.28,17690591682.47,21811146043.64,23501228904.99,7102170242.07,7852956566.63,4851645477237.66
2022-04-25,000905.SH,5740.9844,5656.3939,5656.3939,5369.7171,5369.7171,18675348000.0,150663973302.5,5125711720000.0,-6.46696236,-0.0646696236,-9436232723.6,16392605499.05,19459236604.46,20239698468.67,23769155483.27,25950413762.85,28713813946.89,8031152564.47,8107896984.02,4537780137119.26
2022-04-26,000905.SH,5369.7171,5374.2548,5434.7038,5225.2065,5234.0059,17129943300.0,139143826428.0,4996167360000.0,-2.52734357,-0.025273435700000003,-2445810078.78,13714219043.4,14529813345.94,20163790728.1,21638717047.06,26424950447.0,26938323763.86,8046047961.06,7687964101.48,4427771323790.56
2022-04-27,000905.SH,5234.0059,5179.0311,5440.0693,5158.476,5437.0374,17969338400.0,148165593331.4,5189972920000.0,3.87908428,0.038790842799999996,14428993676.38,19244812210.47,14409489260.31,24058865130.43,19803701124.64,29364471855.83,25338041275.6,8629144312.37,7317068172.17,4600454873942.66
2022-04-28,000905.SH,5437.0374,5398.9043,5472.8233,5339.6085,5418.7641,15503977300.0,133023979699.0,5172529940000.0,-0.33608928,-0.0033608927999999997,-2112305469.54,15207522541.93,14536631412.91,19368537025.25,20063028114.19,23862765769.63,25228118069.57,7017011783.17,7740364992.85,4582901352373.72
2022-04-29,000905.SH,5418.7641,5458.9146,5630.9326,5443.6651,5627.9021,18128951200.0,157723206297.8,5373693580000.0,3.85951476,0.038595147600000004,13046637930.66,21629711707.1,14984524935.04,23640137529.19,20183626217.07,25977539832.93,23451599203.5,6724944038.49,6305944821.44,4758128899911.51
2022-05-05,000905.SH,5627.9021,5612.4964,5728.6163,5606.9405,5686.7023,16864320800.0,153614014864.4,5429837810000.0,1.04479785,0.0104479785,2491099076.98,20791869579.23,19126227485.06,23270448272.38,22428838625.15,26468490376.99,26312853867.4,7521748746.86,7693537920.87,4824439474835.44
2022-05-06,000905.SH,5686.7023,5560.9758,5629.647,5542.1811,5563.7693,15299334100.0,128084917441.6,5312457570000.0,-2.16176254,-0.021617625399999996,-6075601716.82,15535337128.98,16487899546.1,16878391646.83,19014534475.18,21595045080.92,23588020821.16,6995884011.04,7989804742.15,4719956298896.86
